Id,Index,Offset,BehaviorVariationId,SortId,WanderingEquipId,Weight,WeaponWeightRate,FixPrice,BasicPrice,SellValue,CorrectStrength,CorrectAgility,CorrectMagic,CorrectFaith,PhysGuardCutRate,MagGuardCutRate,FireGuardCutRate,ThunGuardCutRate,SpEffectBehaviorId1,SpEffectBehaviorId2,SpEffectBehaviorId3,ResidentSpEffectId1,ResidentSpEffectId2,ResidentSpEffectId3,MaterialSetId,OriginEquipWep,OriginEquipWep1,OriginEquipWep2,OriginEquipWep3,OriginEquipWep4,OriginEquipWep5,OriginEquipWep6,OriginEquipWep7,OriginEquipWep8,OriginEquipWep9,OriginEquipWep10,OriginEquipWep11,OriginEquipWep12,OriginEquipWep13,OriginEquipWep14,OriginEquipWep15,AntiDemonDamageRate,AntSaintDamageRate,AntWeakA_DamageRate,AntWeakB_DamageRate,VagrantItemLotId,VagrantBonusEneDropItemLotId,VagrantItemEneDropItemLotId,EquipModelId,IconId,Durability,MaxDurability,ParryDamageLife,AttackThrowEscape,AttackBasePhysics,AttackBaseMagic,AttackBaseFire,AttackBaseThunder,AttackBaseStamina,AttackBasePoise,SaDurability,GuardAngle,Stability,ReinforceTypeId,TrophySGradeId,ThrophySeqId,ThrowAtkRate,BowDistRate,EquipModelCategory,EquipModelGender,WeaponCategory,MotionCategory,GuardMotionCategory,AtkMaterial,DefMaterial,DefSfxMaterial,PhysicsStatFunc,SpAttribute,SpAtkCategory,WepMotionOneHandId,WepMotionBothHandId,ProperStrength,ProperAgility,ProperMagic,ProperFaith,OverStrength,AttackBaseParry,DefenseBaseParry,GuardBaseRepel,AttackBaseRepel,GuardCutCancelRate,GuardLevel,SlashGuardCutRate,BlowGuardCutRate,ThrustGuardCutRate,PoisonGuardResist,DiseaseGuardResist,BloodGuardResist,CurseGuardResist,IsDurabilityDivergence,RightHandEquipable,LeftHandEquipable,Buffs,MagicStatFunc,FireStatFunc,ThunderStatFunc,AttackBaseDark,DarkStatFunc,PoisonStatFunc,BleedStatFunc,ProperLuck,WeaponArt,CorrectLuck,WeaponClass,AecpId
0,0,0,4202,230405,933300,1.5,0,550,130,100,15,55,70,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,400,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,75,0,0,26,15,0,60,0,400,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37379,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,8,22,37,10000
0,0,0,4202,230406,933300,1.5,0,550,130,100,15,55,70,0,0,0,0,0,129001200,-1,-1,129000500,-1,-1,500,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,75,0,0,26,15,0,60,0,500,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37379,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,8,22,37,10000
0,0,0,4202,230407,933300,1.5,0,550,130,100,15,55,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,600,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,75,0,26,15,0,60,0,600,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37378,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,8,22,37,10000
0,0,0,4202,230408,933300,1.5,0,550,130,100,15,55,70,70,0,0,0,0,129001200,-1,-1,-1,-1,-1,700,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,75,0,26,15,0,60,0,700,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37378,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,8,22,37,10000
0,0,0,4202,230409,933300,1.5,0,550,130,100,15,55,0,70,0,0,0,0,129001200,-1,-1,-1,-1,-1,800,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,0,75,26,15,0,60,0,800,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37382,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,8,22,37,10000
0,0,0,4202,230411,933300,1.5,0,550,130,100,15,55,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,900,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,0,0,26,15,0,60,0,900,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37385,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,75,0,7,7,0,8,22,37,10000
0,0,0,4202,230412,933300,1.5,0,550,130,100,15,55,70,70,0,0,0,0,129001200,-1,-1,-1,-1,-1,1000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,0,0,26,15,0,60,0,1000,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37385,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,75,0,7,7,0,8,22,37,10000
0,0,0,4202,230414,933300,1.5,0,550,130,100,15,55,0,0,0,0,0,0,129001200,129001100,-1,-1,-1,-1,1100,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,0,0,26,15,0,60,0,1100,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,8,22,37,10000
0,0,0,4202,230413,933300,1.5,0,550,130,100,15,55,0,0,0,0,0,0,129011200,-1,-1,-1,-1,-1,1200,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,0,0,26,15,0,60,0,1200,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,8,22,37,10000
0,0,0,4202,230404,933300,1.5,0,550,130,100,15,55,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,1300,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,0,0,26,15,0,60,0,1300,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,224,0,0,0,0,0,7,7,0,8,22,37,10000
0,0,0,4202,230410,933300,1.5,0,550,130,100,15,55,0,70,0,0,0,0,129001200,-1,-1,129001400,-1,-1,1400,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1.2,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,0,0,26,15,0,60,0,1400,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,8,22,37,10014
0,0,0,4202,230415,933300,1.5,0,550,130,100,15,55,0,0,0,0,0,0,129001200,-1,-1,129000015,-1,129001500,1500,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1100,1130,55,55,1,10,75,0,0,0,26,15,0,60,0,1500,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,6,14,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,224,0,0,0,0,0,7,7,0,8,22,37,10015
0,0,0,4200,220100,933200,0.5,0,600,90,100,40,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,0,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,144,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220101,933200,0.5,0,600,90,100,50,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,200,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,100,-1,-1,0,-1,7,0,9,42,2,0,100,0,1,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,144,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220102,933200,0.5,0,600,90,100,12,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,100,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,200,-1,-1,0,-1,7,0,9,42,2,0,100,0,2,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,144,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220103,933200,0.5,0,600,90,100,50,50,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,300,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,300,-1,-1,0,-1,7,0,9,42,2,0,100,0,8,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,144,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220105,933200,0.5,0,600,90,100,40,40,80,0,0,0,0,0,-1,-1,-1,-1,-1,-1,400,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,80,0,0,28,15,0,60,0,400,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38915,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220106,933200,0.5,0,600,90,100,40,40,80,0,0,0,0,0,-1,-1,-1,129000500,-1,-1,500,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,80,0,0,28,15,0,60,0,500,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38915,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220107,933200,0.5,0,600,90,100,40,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,600,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,80,0,28,15,0,60,0,600,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38914,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220108,933200,0.5,0,600,90,100,40,40,80,80,0,0,0,0,-1,-1,-1,-1,-1,-1,700,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,80,0,28,15,0,60,0,700,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38914,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220109,933200,0.5,0,600,90,100,40,40,0,80,0,0,0,0,-1,-1,-1,-1,-1,-1,800,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,80,28,15,0,60,0,800,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38918,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220111,933200,0.5,0,600,90,100,40,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,900,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,900,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38921,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,80,0,7,7,0,167,22,35,10000
0,0,0,4200,220112,933200,0.5,0,600,90,100,40,40,80,80,0,0,0,0,-1,-1,-1,-1,-1,-1,1000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,1000,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38921,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,80,0,7,7,0,167,22,35,10000
0,0,0,4200,220114,933200,0.5,0,600,90,100,40,40,0,0,0,0,0,0,-1,129001100,-1,-1,-1,-1,1100,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,1100,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220113,933200,0.5,0,600,90,100,40,40,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,1200,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,1200,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220104,933200,0.5,0,600,90,100,40,40,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1300,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,1300,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,144,0,0,0,0,0,7,7,0,167,22,35,10000
0,0,0,4200,220110,933200,0.5,0,600,90,100,40,40,0,80,0,0,0,0,-1,-1,-1,129001400,-1,-1,1400,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1.2,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,1400,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,167,22,35,10014
0,0,0,4200,220115,933200,0.5,0,600,90,100,40,40,0,0,0,0,0,0,-1,-1,-1,129000015,-1,129001500,1500,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,11010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1101,1131,60,60,1,10,80,0,0,0,28,15,0,60,0,1500,-1,-1,0,-1,7,0,9,42,2,0,100,0,0,38913,0,0,0,5,8,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,144,0,0,0,0,0,7,7,0,167,22,35,10015
0,0,0,4202,230500,933300,2,0,600,160,100,16,55,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,0,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,0,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,224,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230501,933300,2,0,600,160,100,46,0,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,200,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,100,-1,-1,10,-1,7,0,9,42,2,0,103,0,1,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,224,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230502,933300,2,0,600,160,100,8,55,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,100,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,5000,-1,-1,10,-1,7,0,9,42,2,0,103,0,1,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,224,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230503,933300,2,0,600,160,100,50,50,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,300,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,300,-1,-1,10,-1,7,0,9,42,2,0,103,0,8,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,224,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230505,933300,2,0,600,160,100,16,55,71,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,400,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,79,0,0,26,15,0,60,0,400,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37379,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230506,933300,2,0,600,160,100,16,55,71,0,0,0,0,0,129001200,-1,-1,129000500,-1,-1,500,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,79,0,0,26,15,0,60,0,500,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37379,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230507,933300,2,0,600,160,100,16,55,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,600,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,79,0,26,15,0,60,0,600,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37378,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230508,933300,2,0,600,160,100,16,55,71,71,0,0,0,0,129001200,-1,-1,-1,-1,-1,700,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,79,0,26,15,0,60,0,700,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37378,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230509,933300,2,0,600,160,100,16,55,0,71,0,0,0,0,129001200,-1,-1,-1,-1,-1,800,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,79,26,15,0,60,0,800,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37382,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230511,933300,2,0,600,160,100,16,55,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,900,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,900,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37385,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,79,0,7,7,0,10,23,37,10000
0,0,0,4202,230512,933300,2,0,600,160,100,16,55,71,71,0,0,0,0,129001200,-1,-1,-1,-1,-1,1000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,1000,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37385,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,79,0,7,7,0,10,23,37,10000
0,0,0,4202,230514,933300,2,0,600,160,100,16,55,0,0,0,0,0,0,129001200,129001100,-1,-1,-1,-1,1100,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,1100,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230513,933300,2,0,600,160,100,16,55,0,0,0,0,0,0,129011200,-1,-1,-1,-1,-1,1200,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,1200,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230504,933300,2,0,600,160,100,16,55,0,0,0,0,0,0,129001200,-1,-1,-1,-1,-1,1300,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,1300,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,224,0,0,0,0,0,7,7,0,10,23,37,10000
0,0,0,4202,230510,933300,2,0,600,160,100,16,55,0,71,0,0,0,0,129001200,-1,-1,129001400,-1,-1,1400,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1.2,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,1400,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0,0,7,7,0,10,23,37,10014
0,0,0,4202,230515,933300,2,0,600,160,100,16,55,0,0,0,0,0,0,129001200,-1,-1,129000015,-1,129001500,1500,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,11020000,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1102,1132,60,60,1,10,79,0,0,0,26,15,0,60,0,1500,-1,-1,10,-1,7,0,9,42,2,0,103,0,0,37377,0,0,0,8,18,0,0,99,0,0,10,22,0,1,0,0,0,0,0,0,0,0,1,1,224,0,0,0,0,0,7,7,0,10,23,37,10015
0,0,0,4205,220200,933200,8,0,1000,1000,1000,45,0,10,10,0,0,0,0,-1,-1,-1,-1,-1,-1,2000,11030000,11030000,11030000,11030000,11030000,11030000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1103,1228,100,100,1,10,85,0,70,0,45,17,0,60,0,2100,-1,-1,0,-1,7,0,9,42,2,0,103,0,0,38914,0,0,0,20,8,9,9,99,0,0,10,66,0,1,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,7,7,0,165,9,35,10000
0,0,0,4203,220300,932400,0,0,550,60,1000,15,15,65,65,65,65,65,65,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1,1229,55,55,1,10,77,0,0,0,28,15,0,60,30,3000,-1,-1,0,-1,7,0,9,42,2,3,103,0,0,31497,0,0,0,0,0,0,0,99,0,0,10,22,0,1,0,0,0,50,50,50,50,0,1,1,16,0,0,0,150,0,7,7,0,166,8,35,10000
